assignment_id,race_id,race_year,race_date,trailer_id,trailer_name,trailer_view,is_awning,slot,equipment_id,is_loaded,serial_number,equipment_desc,type_id,eq_length,eq_width,eq_height,eq_weight,dancefloor_restricted,load_position,status_code,dims_found,dims_missing,race_name
88054,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,2,7250,True,26013144.0,60 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88106,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,3,7144,True,19083001.0,4 PRC,35.0,128.0,34.0,97.0,0.0,0.0,,F,True,False,Phoenix - Spring
88124,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,4,7152,True,15083151.0,4 Pit,1.0,128.0,63.0,90.0,0.0,0.0,,F,True,False,Phoenix - Spring
88126,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,5,7029,True,21022622.0,45 Pit,1.0,135.0,65.0,105.0,0.0,0.0,,F,True,False,Phoenix - Spring
88127,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,6,6970,True,17000641.0,45 PRC,35.0,130.0,36.0,86.0,0.0,0.0,,F,True,False,Phoenix - Spring
88128,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,7,6975,True,18083053.0,21 PRC,35.0,144.0,38.0,85.0,0.0,0.0,,F,True,False,Phoenix - Spring
88057,426,2026,2026-03-08 17:30:00+00:00,26,T-25,Cup,False,8,7010,True,915462.0,48 Utility,8.0,127.0,35.0,101.0,0.0,0.0,,F,True,False,Phoenix - Spring
88116,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,1,7143,True,15083045.0,41 PIT,1.0,134.0,60.0,90.0,0.0,0.0,,F,True,False,Phoenix - Spring
88152,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,2,7140,True,21022754.0,41 PRC,35.0,132.0,36.0,102.0,0.0,0.0,,F,True,False,Phoenix - Spring
88153,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,3,6986,True,859252.0,11 PRC,35.0,127.0,35.0,92.0,0.0,0.0,,F,True,False,Phoenix - Spring
88154,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,4,6993,True,22008660.0,11 pit,1.0,147.0,58.0,110.0,1.0,0.0,,F,True,False,Phoenix - Spring
88155,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,5,7131,True,24016055.0,8/33 pit,1.0,140.0,64.0,113.0,0.0,1.0,,F,True,False,Phoenix - Spring
88156,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,6,7132,True,26013176.0,8 PRC,35.0,120.0,37.0,93.0,0.0,0.0,,F,True,False,Phoenix - Spring
88157,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,8,6994,True,22008661.0,19 pit,1.0,147.0,58.0,110.0,1.0,0.0,,F,True,False,Phoenix - Spring
88230,426,2026,2026-03-08 17:30:00+00:00,28,T-35,Cup,False,9,7367,True,,TB Stack 7,40.0,63.0,35.0,68.0,0.0,0.0,,F,True,False,Phoenix - Spring
88098,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,1,7026,True,21022643.0,42 Pit,1.0,130.0,57.0,90.0,0.0,0.0,,F,True,False,Phoenix - Spring
88187,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,2,7015,True,17000640.0,42 PRC,35.0,122.0,34.0,92.0,0.0,0.0,,F,True,False,Phoenix - Spring
88109,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,3,6969,True,22008784.0,43 Pit,1.0,128.0,57.0,90.0,0.0,0.0,,F,True,False,Phoenix - Spring
88145,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,4,6971,True,26013126.0,43 PRC,35.0,146.0,37.0,91.0,0.0,0.0,,F,True,False,Phoenix - Spring
88280,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,5,6979,True,12001076.0,54 tent,18.0,18.0,29.0,0.0,0.0,0.0,,F,True,False,Phoenix - Spring
88241,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,5,6982,True,26013173.0,20 Tent 1,18.0,18.0,26.0,1.0,0.0,0.0,,F,True,False,Phoenix - Spring
88272,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,5,6983,True,859272.0,11 tent,18.0,18.0,26.0,0.0,0.0,0.0,,F,True,False,Phoenix - Spring
88271,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,5,7519,True,26013174.0,20 Tent 2,18.0,18.0,26.0,1.0,,0.0,,F,True,False,Phoenix - Spring
88185,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,6,6988,True,21022716.0,54 pit,1.0,147.0,60.0,110.0,0.0,1.0,,F,True,False,Phoenix - Spring
88275,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,7,7294,True,,RWR cook tent1,18.0,30.0,20.0,0.0,0.0,0.0,,F,True,False,Phoenix - Spring
88108,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,8,7324,True,26013130.0,20 pit,1.0,147.0,60.0,110.0,1.0,1.0,,F,True,False,Phoenix - Spring
88225,426,2026,2026-03-08 17:30:00+00:00,33,T-34,Cup,False,10,7366,True,,TB Stack 6,40.0,63.0,35.0,68.0,0.0,0.0,,F,True,False,Phoenix - Spring
88256,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,1,7086,True,,KAT Med Grill3,3.0,72.0,36.0,48.0,0.0,0.0,,F,True,False,Phoenix - Spring
88077,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,2,7208,True,15013185.0,Kat's small grill,3.0,60.0,26.0,42.0,0.0,0.0,,F,True,False,Phoenix - Spring
88076,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,2,7299,True,22008643.0,KAT Prep table,14.0,72.0,36.0,48.0,0.0,0.0,,F,True,False,Phoenix - Spring
88176,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,3,7004,True,26013135.0,KAT Med Grill1,3.0,72.0,37.0,48.0,0.0,0.0,,F,True,False,Phoenix - Spring
88177,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,4,7017,True,26013137.0,KAT Med Grill2,3.0,72.0,37.0,48.0,0.0,0.0,,F,True,False,Phoenix - Spring
88066,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,4,7230,False,,,,,,,,,,,False,True,Phoenix - Spring
88257,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,4,7522,True,,RWR Cook Box,14.0,83.0,36.0,51.0,0.0,0.0,,F,True,False,Phoenix - Spring
88078,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,5,7212,True,21022749.0,RWR Salad Cart,14.0,64.0,40.0,52.0,0.0,0.0,,F,True,False,Phoenix - Spring
88079,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,6,6998,True,26013138.0,RWR Grill Cart,14.0,115.0,33.0,51.0,0.0,0.0,,F,True,False,Phoenix - Spring
88179,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,7,7498,True,26013160.0,THR Cook1,14.0,52.0,36.0,51.0,0.0,0.0,,F,True,False,Phoenix - Spring
88258,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,7,7523,True,,KAT NASCAR,14.0,96.0,43.0,48.0,,0.0,,F,True,False,Phoenix - Spring
88178,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,8,7499,True,26013161.0,THR Cook2,14.0,52.0,36.0,51.0,0.0,0.0,,F,True,False,Phoenix - Spring
88080,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,9,7005,True,,ATV16,41.0,89.0,50.0,50.0,0.0,0.0,,F,True,False,Phoenix - Spring
88180,426,2026,2026-03-08 17:30:00+00:00,54,T-12 Top,Cup,False,10,7007,True,,ATV15,41.0,89.0,50.0,50.0,0.0,0.0,,F,True,False,Phoenix - Spring
88579,426,2026,2026-03-08 17:30:00+00:00,55,T-02,NOAPS,False,3,7113,True,,33/3X PRC,35.0,130.0,35.0,100.0,0.0,0.0,,P,True,False,Phoenix - Spring
88578,426,2026,2026-03-08 17:30:00+00:00,55,T-02,NOAPS,False,4,7095,True,,33/3X Pit,1.0,135.0,62.0,100.0,0.0,0.0,,P,True,False,Phoenix - Spring
88192,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,1,7337,True,,42 awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88193,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,2,7417,True,,02 awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88194,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,3,7239,True,21047345.0,35/53 NXS awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88167,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,4,7211,False,,,,,,,,,,,False,True,Phoenix - Spring
88195,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,5,7501,True,,87 awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88196,426,2026,2026-03-08 17:30:00+00:00,58,03-Awn,Awning,True,7,7256,True,,NXS Bottle Carts,36.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88120,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,1,7024,True,22008674.0,11 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88113,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,2,7044,True,22008678.0,2 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88119,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,2,7046,True,22008677.0,12 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88110,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,3,7096,True,26013189.0,45 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88112,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,3,7139,True,26013190.0,35 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88115,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,3,7151,True,26013191.0,23 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88111,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,4,7045,True,22008670.0,22 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88114,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,4,7125,True,26013188.0,4 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88223,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,6,7391,True,26013140.0,51 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88118,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,7,7023,True,22008672.0,19 Awning,9.0,0.0,0.0,0.0,1.0,0.0,,F,True,True,Phoenix - Spring
88121,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,8,7127,True,26013187.0,41 Awning,9.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88255,426,2026,2026-03-08 17:30:00+00:00,60,01- Big,Awning,True,9,7206,True,,Sonoco Box,25.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88160,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,1,7217,True,21022654.0,Monster 145 6 seat,13.0,140.0,48.0,75.0,0.0,0.0,,F,True,False,Phoenix - Spring
88161,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,2,7218,True,21022655.0,Monster 6 seat 146,13.0,140.0,48.0,75.0,0.0,0.0,,F,True,False,Phoenix - Spring
88104,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,3,7381,True,1088346.0,TELE LIFT,13.0,156.0,72.0,76.0,0.0,0.0,,F,True,False,Phoenix - Spring
88162,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,5,7220,True,21022656.0,Monster 6 Seat 147,13.0,140.0,48.0,75.0,0.0,0.0,,F,True,False,Phoenix - Spring
88163,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,6,7399,True,,Monster 6 Seat 148,13.0,128.0,48.0,72.0,0.0,0.0,,F,True,False,Phoenix - Spring
88270,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,7,7014,True,12001099.0,Champ GC,13.0,115.0,45.0,72.0,0.0,0.0,,F,True,False,Phoenix - Spring
88164,426,2026,2026-03-08 17:30:00+00:00,68,F-10,Cup,False,8,7309,True,21022715.0,Penske 6 Seat,13.0,140.0,46.0,75.0,0.0,0.0,,F,True,False,Phoenix - Spring
88129,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,1,6977,True,18083001.0,21 pit,1.0,131.0,57.0,90.0,0.0,0.0,Left,F,True,False,Phoenix - Spring
88130,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,2,7092,True,21022613.0,51 PRC,35.0,90.0,36.0,90.0,0.0,0.0,,F,True,False,Phoenix - Spring
88131,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,3,7181,True,21022615.0,51 Big Ctech,1.0,128.0,73.0,100.0,0.0,1.0,,F,True,False,Phoenix - Spring
88132,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,5,7191,True,26013133.0,24 PRC,35.0,131.0,34.0,99.0,0.0,0.0,,F,True,False,Phoenix - Spring
88235,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,6,7493,True,26013132.0,24 pit,1.0,147.0,60.0,110.0,0.0,1.0,,F,True,False,Phoenix - Spring
88133,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,7,7175,True,,Champ Parts Cart,4.0,72.0,37.0,101.0,0.0,0.0,,F,True,False,Phoenix - Spring
88067,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,8,7255,False,,,,,,,,,,,False,True,Phoenix - Spring
88236,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,8,7497,True,26013177.0,THR Crash,4.0,66.0,40.0,69.0,0.0,0.0,,F,True,False,Phoenix - Spring
88238,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,9,7354,True,,Welder,8.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88134,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,9,7355,True,,CH Toolbox,25.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Phoenix - Spring
88237,426,2026,2026-03-08 17:30:00+00:00,79,T-37,Cup,False,10,7009,True,,ATV 12,41.0,89.0,50.0,50.0,0.0,0.0,,F,True,False,Phoenix - Spring
88328,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,1,7091,True,12001164.0,31 NOR Pit,1.0,138.0,58.0,94.0,0.0,0.0,Left,F,True,False,Phoenix - Spring
88329,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,2,7302,True,22008641.0,Bobs grill,3.0,121.0,35.0,52.0,0.0,0.0,,F,True,False,Phoenix - Spring
88295,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,3,7413,True,25047081.0,87X Lrg Pit,1.0,132.0,70.0,94.0,1.0,1.0,,F,True,False,Phoenix - Spring
88330,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,5,6965,True,,48 PRC,35.0,134.0,38.0,93.0,,0.0,,F,True,False,Phoenix - Spring
88331,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,6,7207,True,21047339.0,48 Pit,1.0,140.0,60.0,110.0,0.0,0.0,,F,True,False,Phoenix - Spring
88338,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,8,7342,True,859307.0,52 NOAPS pit,1.0,1.0,1.0,1.0,1.0,0.0,,P,True,False,Phoenix - Spring
88333,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,10,7008,True,,ATV14 OR,41.0,89.0,50.0,50.0,0.0,0.0,,F,True,False,Phoenix - Spring
88332,426,2026,2026-03-08 17:30:00+00:00,80,T-38,NOAPS,False,10,7170,True,12001212.0,NXS Cooler,25.0,30.0,26.0,0.0,0.0,0.0,,F,True,False,Phoenix - Spring
88352,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,1,7085,False,,Loose Media Equip,44.0,120.0,90.0,90.0,0.0,0.0,,P,True,False,Las Vegas - Spring
88353,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,3,7128,True,24016054.0,3 Pit,1.0,140.0,64.0,113.0,0.0,1.0,,F,True,False,Las Vegas - Spring
88407,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,5,7133,True,26013175.0,3 PRC,35.0,134.0,38.0,93.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88433,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,6,7314,True,22008805.0,7 Pit,1.0,147.0,60.0,110.0,1.0,1.0,,F,True,False,Las Vegas - Spring
88354,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,7,7099,True,859431.0,34 Pit,1.0,132.0,60.0,98.0,0.0,0.0,Left,F,True,False,Las Vegas - Spring
88434,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,8,6999,True,21022755.0,Track Service cart,8.0,134.0,37.0,72.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88551,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,9,7059,True,25023379.0,54 3wheel cart,19.0,34.0,31.0,55.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88561,428,2026,2026-03-15 18:00:00+00:00,6,T-22,NOAPS,False,10,7524,True,,19 tire buggies,40.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Las Vegas - Spring
88474,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,1,7145,True,21022634.0,88 pit,1.0,134.0,60.0,88.0,0.0,0.0,Left,F,True,False,Las Vegas - Spring
88377,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,2,7066,True,19083068.0,24 Utility,8.0,135.0,37.0,90.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88378,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,3,7249,True,19083098.0,Kat Cooler Cart,14.0,133.0,53.0,91.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88379,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,4,7075,True,12013001.0,97 PRC,35.0,127.0,35.0,97.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88558,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,5,7288,True,26013158.0,THR grill,14.0,135.0,34.0,90.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88380,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,6,7003,True,15083020.0,Kat’s Big Grill,3.0,157.0,39.0,76.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88458,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,7,7030,False,,,,,,,,,,,False,True,Las Vegas - Spring
88554,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,7,7033,True,21022714.0,Hyak 6 seat,13.0,140.0,44.0,75.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88475,428,2026,2026-03-15 18:00:00+00:00,7,T-07,Cup,False,8,7122,True,,TB Stack 1,40.0,63.0,35.0,68.0,,0.0,,F,True,False,Las Vegas - Spring
88519,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,1,7089,False,21022751.0,47 PRC,35.0,135.0,35.0,95.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88346,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,2,7110,True,26013186.0,10 Pit,1.0,137.0,62.0,90.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88555,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,3,7142,True,15083044.0,35 PRC,35.0,128.0,36.0,98.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88348,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,4,7141,True,859340.0,35 Pit,1.0,136.0,62.0,90.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88381,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,5,7108,True,12056503.0,10 PRC,35.0,120.0,34.0,94.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88349,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,6,7263,True,21022750.0,71 Pit,1.0,147.0,60.0,110.0,0.0,1.0,,F,True,False,Las Vegas - Spring
88350,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,7,7315,True,21022711.0,RFK MRKTG cart,8.0,138.0,55.0,91.0,0.0,1.0,,F,True,False,Las Vegas - Spring
88351,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,8,7307,True,21022752.0,35 Utility,8.0,135.0,34.0,78.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88477,428,2026,2026-03-15 18:00:00+00:00,8,T-24,Cup,False,10,7364,True,,TB Stack 4,40.0,63.0,35.0,68.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88482,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,1,7036,True,21022706.0,12 pit,1.0,138.0,63.0,100.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88525,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,2,7035,True,22008650.0,12 PRC,35.0,124.0,36.0,91.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88570,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,3,7187,True,26013134.0,5 PRC,35.0,131.0,34.0,99.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88393,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,4,7188,True,26013131.0,5 pit,1.0,147.0,60.0,110.0,0.0,1.0,,F,True,False,Las Vegas - Spring
88415,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,5,7192,True,26013149.0,48 PRC,35.0,131.0,34.0,99.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88526,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,6,7214,True,22008804.0,77 Pit,1.0,147.0,60.0,110.0,0.0,1.0,,F,True,False,Las Vegas - Spring
88571,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,7,7416,True,26013150.0,48 pit,1.0,147.0,60.0,110.0,1.0,1.0,,F,True,False,Las Vegas - Spring
88523,428,2026,2026-03-15 18:00:00+00:00,9,T-33,Cup,False,10,7365,True,,TB Stack 5,40.0,63.0,35.0,68.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88472,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,1,7201,True,,NASCAR Foundation,25.0,100.0,70.0,50.0,,0.0,,F,True,False,Las Vegas - Spring
88371,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,2,7202,True,26013167.0,NASCAR Foundation#2,25.0,100.0,10.0,50.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88345,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,3,6967,True,21022689.0,Media Driv Wagon1,44.0,98.0,79.0,50.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88372,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,4,7289,True,22008597.0,1 tent,18.0,18.0,26.0,0.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88373,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,4,7290,True,22008596.0,97 tent,18.0,18.0,26.0,0.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88563,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,4,7520,True,26013178.0,88 Tent,18.0,18.0,26.0,0.0,,0.0,,F,True,False,Las Vegas - Spring
88553,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,4,7520,True,26013178.0,88 Tent,18.0,18.0,26.0,0.0,,0.0,,F,True,False,Las Vegas - Spring
88552,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,4,7520,True,26013178.0,88 Tent,18.0,18.0,26.0,0.0,,0.0,,F,True,False,Las Vegas - Spring
88376,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,5,7034,True,21022690.0,Media Driv Wagon2,44.0,98.0,78.0,51.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88567,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,6,6980,True,18083067.0,19 tent1,18.0,18.0,26.0,0.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88568,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,6,6981,True,18083068.0,19 tent2,18.0,18.0,26.0,0.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88473,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,7,7404,False,26013172.0,THR Body Cart,24.0,144.0,72.0,60.0,0.0,0.0,,P,True,False,Las Vegas - Spring
88375,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,8,7303,True,26013179.0,Media Cage,19.0,90.0,42.0,50.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88355,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,10,7238,False,,,,,,,,,,,False,True,Las Vegas - Spring
88374,428,2026,2026-03-15 18:00:00+00:00,11,T-12,Cup,False,10,7349,True,,Champ Monster Tent,18.0,12.0,12.0,48.0,0.0,0.0,,F,True,False,Las Vegas - Spring
88496,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,1,7054,True,859266.0,7 NOR pit,1.0,127.0,54.0,91.0,0.0,0.0,Left,F,True,False,Las Vegas - Spring
88497,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,3,7180,True,915990.0,27 NOR pit,1.0,124.0,54.0,92.0,0.0,0.0,Left,F,True,False,Las Vegas - Spring
88498,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,5,6964,True,24016056.0,02x prc,35.0,134.0,38.0,93.0,1.0,0.0,,F,True,False,Las Vegas - Spring
88499,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,6,6962,True,,02x Pit,1.0,130.0,56.0,92.0,,0.0,,F,True,False,Las Vegas - Spring
88500,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,7,7013,True,858879.0,28 NOR pit,1.0,125.0,55.0,84.0,0.0,0.0,Left,F,True,False,Las Vegas - Spring
88501,428,2026,2026-03-15 18:00:00+00:00,12,T-11,NOAPS,False,8,7247,True,26013184.0,44 Nitro Cart,42.0,0.0,0.0,0.0,0.0,0.0,,F,True,True,Las Vegas - Spring
